mql_id,business_segment,lead_type,won_date,has_company,has_gtin,business_type,first_contact_date,landing_page_id,origin
d8de81eff6dfe582a05bc6981879f01a,pet,online_big,2018-04-03,False,False,reseller,2018-03-29,b76ef37428e6799c421989521c0e5077,unknown
aadd608980d2f5f7ee3942cc912eef00,computers,online_medium,2018-06-20,False,False,reseller,2018-05-31,a7982125ff7aa3b2054c6e44f9d28522,organic_search
d88a45e680327e0b22a34020d8f78252,household_utilities,industry,2018-05-22,False,False,reseller,2018-05-17,b76ef37428e6799c421989521c0e5077,unknown
a552e1db6a1c7dbac243c72a8d3140bb,home_decor,online_medium,2018-01-31,False,False,manufacturer,2018-01-27,22c29808c4f815213303f8933030604c,organic_search
e2e57ded5b59a2058dd5855564c6b5ea,construction_tools_house_garden,industry,2018-07-18,True,True,manufacturer,2017-07-14,b76ef37428e6799c421989521c0e5077,unknown
098d6dd896e6740f88282b48495d47ef,construction_tools_house_garden,offline,2018-03-26,False,False,reseller,2018-03-22,5da54625ee0a9560dc9b9b9f6ccb03d0,paid_search
d0b16c2b9e945575082a7e81f6f933b0,car_accessories,online_big,2018-05-21,False,False,reseller,2018-04-23,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
512182619d12ae0863827b7e5ab97f19,car_accessories,industry,2018-01-31,False,False,reseller,2018-01-30,b76ef37428e6799c421989521c0e5077,organic_search
0951c34dc17cf35be31bb59fa96435df,construction_tools_house_garden,online_big,2018-04-13,False,False,reseller,2018-04-04,22c29808c4f815213303f8933030604c,organic_search
8292c2c5afbab7549123a2640e22044a,sports_leisure,online_medium,2018-06-20,False,False,reseller,2018-01-23,7fa6214d82e911d070f51ef79381b956,direct_traffic
7270ec1d67725ee992193adf9e9f2637,home_decor,online_big,2018-04-11,False,False,manufacturer,2018-04-04,b76ef37428e6799c421989521c0e5077,unknown
e911087c91c63c9d3e7ee83e372d10f7,audio_video_electronics,online_big,2018-02-26,False,False,reseller,2018-01-20,88740e65d5d6b056e0cda098e1ea6313,social
6a10f542e6f79265c34a405dbc928e37,construction_tools_house_garden,industry,2018-10-24,False,False,manufacturer,2018-05-22,22c29808c4f815213303f8933030604c,organic_search
4de20dd98d2ca78fd643bdc4f0a6359b,bed_bath_table,offline,2018-03-16,False,False,reseller,2018-02-28,e998c9a2c0e92504311cde9e43a34026,unknown
4a907eba6a8d0223e39ee7d45672e26b,home_decor,offline,2018-07-13,False,False,reseller,2018-05-09,090ffa1062e6dde353c36524563acefc,organic_search
1e8e96e5a2857a7645534e99f20928b7,construction_tools_house_garden,online_big,2018-02-22,False,False,reseller,2018-01-24,22c29808c4f815213303f8933030604c,direct_traffic
8cfebc3e119ed2fe0dd172eb59b0a595,home_decor,industry,2018-08-30,True,True,manufacturer,2018-03-03,c6f28f804cf6330e6de735ef6e6fe95c,paid_search
bf3e0df27b04abb4c107ab4df9955b29,small_appliances,industry,2018-06-14,False,False,manufacturer,2018-03-09,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
853beae72ddb4f7a9b8c7c50dc0127e2,bed_bath_table,online_medium,2018-07-03,False,False,reseller,2018-04-02,2feec85dc487b235304e69f08fed3a39,unknown
3c803c1d8fef5385ca87aa1f8952338e,household_utilities,offline,2018-06-01,False,False,reseller,2018-04-27,b76ef37428e6799c421989521c0e5077,unknown
3b9c2023b5da0ffe9aa0a39285c836c6,home_decor,online_medium,2018-02-26,False,False,manufacturer,2018-01-09,22c29808c4f815213303f8933030604c,other_publicities
fe1fa775d818957a76304c35e1939355,car_accessories,online_medium,2018-05-11,False,False,reseller,2018-05-11,22c29808c4f815213303f8933030604c,organic_search
5641240ccf2611004c76234f4afb8f90,audio_video_electronics,industry,2018-05-15,False,False,reseller,2018-01-09,b76ef37428e6799c421989521c0e5077,unknown
3cab34e6c6a51d1f2ca8e76908c62368,handcrafted,online_medium,2018-04-05,False,False,reseller,2018-04-04,22c29808c4f815213303f8933030604c,direct_traffic
bfaf03e3d41e25b94457fadfbc4521eb,music_instruments,online_small,2018-01-12,False,False,reseller,2018-01-02,22c29808c4f815213303f8933030604c,organic_search
e2e3fb19cb1f4edf8c601bab9adbad86,household_utilities,online_beginner,2018-06-29,False,False,reseller,2018-05-03,58326e62183c14b0c03085c33b9fdc44,social
9675f0018d103531e073a3da2945df41,home_office_furniture,industry,2018-05-17,False,False,manufacturer,2018-05-14,b76ef37428e6799c421989521c0e5077,unknown
3172362312fcf09d96f02125f66b74f5,audio_video_electronics,online_beginner,2018-08-10,True,True,reseller,2018-05-01,e492ee5eaf1697716985cc6f33f9cd9b,paid_search
0de705dc7d8026cc9b2128b775e4c35e,construction_tools_house_garden,online_big,2018-06-25,False,False,reseller,2017-08-01,3cd2a8301d5395f21cdd3094c9eaa2f4,paid_search
1accc1c92278a9bc2bbc6a8002026b25,home_decor,online_small,2018-04-17,False,False,reseller,2018-04-08,649b7b8b46b254497e92038d88f6ced8,social
0e327f32dbb22d433600688b7e9af0db,health_beauty,online_medium,2018-08-21,True,True,reseller,2018-05-25,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
3db893ff5d6c0e9dccfed451a741853f,car_accessories,online_big,2018-07-30,True,True,reseller,2017-08-29,007f9098284a86ee80ddeb25d53e0af8,organic_search
8f118ab2a5c0d99362fb67e29856acab,construction_tools_house_garden,online_big,2018-02-07,False,False,manufacturer,2018-02-05,22c29808c4f815213303f8933030604c,organic_search
626dc1c3716c817b064632fded168e35,health_beauty,offline,2018-02-26,False,False,manufacturer,2018-02-19,b76ef37428e6799c421989521c0e5077,organic_search
4433c8475916d6e6ebb8cf4994d2f1d1,audio_video_electronics,offline,2018-04-27,False,False,reseller,2018-03-28,e873d2cf0661d3eaf417b952c7147578,email
667f061b738858573caad66f5cc56b32,audio_video_electronics,online_medium,2018-08-08,False,False,reseller,2018-01-31,a7982125ff7aa3b2054c6e44f9d28522,organic_search
843966e79e757cf797b7dfe514e30af1,food_supplement,offline,2018-06-18,False,False,reseller,2018-05-26,22c29808c4f815213303f8933030604c,organic_search
cf8f0678e67cb002c2b68f9f68629885,construction_tools_house_garden,industry,2018-03-22,False,False,reseller,2018-02-26,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
299d8968ef74c5086cb3ee21f13ed27a,car_accessories,online_big,2018-03-07,False,False,reseller,2018-02-07,3e3371f8470ce094c7c82c09b7bd59d9,unknown
e9dcae4d924ac8fff2334db6e5b99482,car_accessories,offline,2018-04-11,False,False,reseller,2018-03-02,a7982125ff7aa3b2054c6e44f9d28522,organic_search
081c243a74472af67b65145cff5221c7,fashion_accessories,online_medium,2018-02-27,False,False,reseller,2018-02-21,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
39ecc5282d4511dca4c757113e1312d1,household_utilities,online_big,2018-03-19,False,False,reseller,2018-03-08,f017be4dbf86243af5c1ebed0cff36a2,organic_search
02c1f06978b821b2996ec257932f2947,car_accessories,offline,2018-05-11,False,False,reseller,2018-05-09,22c29808c4f815213303f8933030604c,organic_search
072446c6aa02c85a9a91d6a75116def5,household_utilities,online_top,2018-04-10,False,False,reseller,2018-04-06,22c29808c4f815213303f8933030604c,organic_search
0d8b45d95dc4bd9712dc67f87db79a8e,health_beauty,online_medium,2018-03-12,False,False,reseller,2018-02-28,b6885f18d203a61176418c1fb3764815,paid_search
f88920d4589dae7abec2eb05fca153e3,household_utilities,online_small,2018-10-03,False,False,manufacturer,2017-11-08,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
10b83e434ddcd9c79ad2b9be2fd0aa84,home_decor,online_medium,2018-01-12,False,False,manufacturer,2017-08-24,83ccc33d426eab8a3db70bd15aba46b8,social
dcebacc996ed40656c7097704c600386,food_drink,industry,2018-06-04,False,False,manufacturer,2018-05-04,22c29808c4f815213303f8933030604c,referral
e4dcab5f7c33b62eb67f0a87c1b7f162,construction_tools_house_garden,industry,2018-09-13,True,False,manufacturer,2018-03-22,58326e62183c14b0c03085c33b9fdc44,social
9f73f765160d33280216b73b6378c068,watches,online_top,2018-01-31,False,False,reseller,2017-09-23,007f9098284a86ee80ddeb25d53e0af8,paid_search
fe75268bb28b40ef89979d0ec2c54497,health_beauty,online_big,2018-02-02,False,False,manufacturer,2018-01-24,5bc6da5f353093c37734eddd2eafc993,direct_traffic
bd0c413c4350a9a29fb9bec5de64e2a6,construction_tools_house_garden,industry,2018-06-13,False,False,reseller,2018-04-06,b76ef37428e6799c421989521c0e5077,unknown
409b474080e928bbb5664659407b5947,health_beauty,online_small,2018-05-16,False,False,reseller,2018-05-05,5dc848e7dd9418dffe183215b8ff0bc1,paid_search
2b73fd917ee9cc38ec528df06d5b8561,food_supplement,online_small,2018-05-25,False,False,manufacturer,2018-05-23,22c29808c4f815213303f8933030604c,paid_search
06f38e7909709a72b521a4a9d1c05841,home_office_furniture,online_medium,2018-06-05,False,False,manufacturer,2018-01-30,b76ef37428e6799c421989521c0e5077,unknown
8928ccba6d94d5f1481c1065330c6066,food_drink,industry,2018-06-11,False,False,manufacturer,2018-05-24,22c29808c4f815213303f8933030604c,organic_search
58b26e6eaeb6ed078b51e6cde7925d71,fashion_accessories,online_small,2018-02-05,False,False,reseller,2018-01-31,b76ef37428e6799c421989521c0e5077,unknown
15992174039ff729f588d6c82cf022c1,car_accessories,offline,2018-02-15,False,False,reseller,2018-02-09,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
239ce949b3bcb25a0c47779fe37c80e0,toys,online_medium,2018-03-28,False,False,reseller,2018-03-27,b76ef37428e6799c421989521c0e5077,unknown
b8bb2a1d59f4ecae0646fc039b75391e,home_decor,online_medium,2018-01-23,False,False,reseller,2018-01-18,73f31a40697cc90a86c1273563ac230e,other
6d78dcbeb39103c047f486abd2519ee4,health_beauty,online_small,2018-10-01,True,True,reseller,2018-02-02,22c29808c4f815213303f8933030604c,paid_search
4fbe9e8a0ace3a44f0a9e1d7fe41da02,perfume,online_medium,2018-11-01,True,True,reseller,2018-04-09,22c29808c4f815213303f8933030604c,organic_search
6c6094f256f51e83fe02bce6091163e7,sports_leisure,online_medium,2018-01-11,False,False,reseller,2018-01-07,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
f63f7107398c54c17b5d14eadfa76842,household_utilities,offline,2018-05-10,False,False,reseller,2018-05-10,b76ef37428e6799c421989521c0e5077,direct_traffic
10fa97233fb64af4b6ce8316d0bc2eca,audio_video_electronics,online_medium,2018-05-25,False,False,reseller,2018-03-12,88740e65d5d6b056e0cda098e1ea6313,social
cdd41e8e7e609526df11a959b953cc0d,household_utilities,offline,2018-05-30,False,False,reseller,2018-05-10,ce1a65abd0973638f1c887a6efcfa82d,organic_search
3c13b54db21952663b5775d142be0ed2,fashion_accessories,industry,2018-02-08,False,False,reseller,2018-01-26,88740e65d5d6b056e0cda098e1ea6313,social
a0604c9d9ef23fbf7cb7be5091201041,audio_video_electronics,online_small,2018-07-31,False,False,reseller,2018-03-28,ee40ded7dc801923f81ab6dbbf6e5417,unknown
88e3fa7a7462c4ce017655ee2ea2ad46,audio_video_electronics,industry,2018-03-28,False,False,reseller,2018-03-27,b76ef37428e6799c421989521c0e5077,paid_search
867b587b7c0da5f1af73b47803e60859,computers,offline,2018-05-14,False,False,reseller,2018-04-04,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
5bee2861956d76fe35e91c33bc4a81b3,bags_backpacks,online_small,2018-03-26,False,False,manufacturer,2018-03-16,b6885f18d203a61176418c1fb3764815,paid_search
1e2001dab6238763e58c775cba225a16,construction_tools_house_garden,online_medium,2018-04-30,False,False,reseller,2018-03-23,b76ef37428e6799c421989521c0e5077,unknown
37d92d59a2b02e0256aa1d2bddcfa50d,household_utilities,online_medium,2018-06-19,False,False,manufacturer,2018-01-07,88740e65d5d6b056e0cda098e1ea6313,social
503831c6265361a08aa4113b4d867178,home_decor,online_medium,2018-02-02,False,False,reseller,2018-01-10,ce1a65abd0973638f1c887a6efcfa82d,paid_search
bc55d3363ee659d6ab6c908b932c7705,home_decor,online_medium,2018-04-25,False,False,reseller,2018-04-19,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
1b34d47c57a081fbfeec93a1065e69bd,home_decor,online_medium,2018-01-15,False,False,manufacturer,2018-01-08,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
fef0383cea937628ff95eb48ba1ffd17,construction_tools_house_garden,offline,2018-08-20,False,False,reseller,2018-04-22,0625ca637bf063abf254a66fe91fa84b,organic_search
f89b10e626692ac7a87c19d69f261db2,construction_tools_house_garden,online_medium,2018-03-07,False,False,manufacturer,2018-03-06,ce1a65abd0973638f1c887a6efcfa82d,paid_search
1d0949fd6674f963b44662838ef3ae09,toys,industry,2018-01-29,False,False,manufacturer,2018-01-07,22c29808c4f815213303f8933030604c,organic_search
a463cac2327534f6f02563ffbdf92918,audio_video_electronics,online_medium,2018-01-30,False,False,reseller,2018-01-15,22c29808c4f815213303f8933030604c,unknown
4b4234f02431d2179f5d18fd1db0ef8e,pet,online_big,2018-04-27,False,False,reseller,2018-04-16,22c29808c4f815213303f8933030604c,organic_search
05ede5cedad6c61ef99376296b0699ef,car_accessories,industry,2018-04-20,False,False,reseller,2018-04-20,358adb2fee9a122549618e46925a00a5,organic_search
8aa7c17161d6a6270218e8a7b0806263,car_accessories,offline,2018-01-19,False,False,reseller,2018-01-10,b76ef37428e6799c421989521c0e5077,direct_traffic
90d2301e323b1809708324229782def2,health_beauty,online_small,2018-01-12,False,False,manufacturer,2018-01-08,241f79c7a8fe0270f4fb79fcbbcd17ad,direct_traffic
e5d0a99e3684733914f594116839e0c2,health_beauty,online_medium,2018-01-18,False,False,reseller,2018-01-12,b76ef37428e6799c421989521c0e5077,unknown
790d8fa56e05ff05080e6e66fae0272a,music_instruments,online_small,2018-04-04,False,False,reseller,2018-03-12,22c29808c4f815213303f8933030604c,organic_search
0c117e6a0b3f700bd997a11500a5c2e2,health_beauty,industry,2018-06-26,False,False,reseller,2018-03-05,22c29808c4f815213303f8933030604c,organic_search
3461d99a30c72933c66cac4f1c02bd14,computers,online_medium,2018-03-27,False,False,reseller,2018-03-02,b76ef37428e6799c421989521c0e5077,unknown
245e57794c369c8617378e285ee9755c,music_instruments,online_big,2018-07-26,False,False,reseller,2018-03-22,b76ef37428e6799c421989521c0e5077,unknown
b9ed46d1ff01c4fb8e3f2453091804d0,construction_tools_house_garden,online_big,2018-05-14,False,False,reseller,2018-05-09,22c29808c4f815213303f8933030604c,organic_search
38427015e9934ea855bd9adcdf32055f,stationery,industry,2018-01-22,False,False,reseller,2018-01-05,b217afa2c1f4cb502423005639878f6d,paid_search
c3daacb733cbbe636db5b70ace98d520,computers,online_top,2018-05-18,False,False,reseller,2018-05-15,22c29808c4f815213303f8933030604c,paid_search
593f4a8705fd0d72d47efb651bdfb135,home_office_furniture,online_medium,2018-05-23,False,False,reseller,2018-05-07,a7982125ff7aa3b2054c6e44f9d28522,display
be8eca3856293b0591f6240af2b62091,home_decor,online_medium,2018-03-13,False,False,manufacturer,2018-03-04,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
42e63e1b4d6aa921fd566bdef26e5ef4,stationery,online_medium,2018-04-19,False,False,manufacturer,2018-04-03,58326e62183c14b0c03085c33b9fdc44,social
d57b5430f8c6a9fa9d91cb60bd237336,audio_video_electronics,online_medium,2018-02-28,False,False,reseller,2018-02-06,73f31a40697cc90a86c1273563ac230e,organic_search
3505514e9f9ba3724fc51cb3278e0e67,small_appliances,online_big,2018-08-02,True,True,reseller,2017-11-21,b76ef37428e6799c421989521c0e5077,unknown
fdd68c10c38eb2811cbf1e13bc95b5a1,home_office_furniture,offline,2018-04-18,False,False,manufacturer,2018-04-10,22c29808c4f815213303f8933030604c,organic_search
f7066703eb3987f21f0d102ea8caaeb5,food_supplement,online_top,2018-04-06,False,False,reseller,2018-01-22,22c29808c4f815213303f8933030604c,organic_search
8423896e04d8cc356ddbb29d4cc9288d,household_utilities,industry,2018-04-14,False,False,manufacturer,2018-04-08,22c29808c4f815213303f8933030604c,direct_traffic
54007efbb2ae51f02c995466f0738caa,perfume,online_medium,2018-08-14,True,True,reseller,2018-05-14,ce1a65abd0973638f1c887a6efcfa82d,organic_search
1991b2c8479598ad84ed59f5446bb589,health_beauty,online_beginner,2018-05-23,False,False,reseller,2018-05-17,b76ef37428e6799c421989521c0e5077,unknown
180d9ac0990bb42907fe9cc7aa3eb5a1,household_utilities,online_medium,2018-03-28,False,False,reseller,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown
0c28423a88b5dbffd0d1ee2aec41efd0,phone_mobile,online_medium,2018-04-06,False,False,reseller,2018-04-05,0218f6be0b76aca72ab4d00ee9e8cf10,organic_search
af1ea7c59c7e37f0b95b48bc972ceb67,home_office_furniture,offline,2018-05-25,False,False,reseller,2018-05-25,b76ef37428e6799c421989521c0e5077,unknown
cb92c899ab0e2c0fcf4d4e11e9930f6a,bed_bath_table,online_big,2018-05-11,False,False,reseller,2018-04-13,35c9b150ab36fe584c1f24fd458c453a,paid_search
6bdffb19c15963b8e630b6a1861b477f,home_decor,online_small,2018-04-24,False,False,manufacturer,2018-04-03,b76ef37428e6799c421989521c0e5077,unknown
834e43588167648b6f83961cf22f940e,car_accessories,online_medium,2018-05-11,False,False,reseller,2018-02-28,b76ef37428e6799c421989521c0e5077,unknown
688026f6edb29cc7c96b287b186b03c9,food_supplement,online_small,2018-04-27,False,False,reseller,2018-02-14,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
439c56de17208ac25a2abee9beca46f7,construction_tools_house_garden,online_small,2018-04-25,False,False,reseller,2017-11-02,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
ed1f42da2c5662307df13fe5648b05bf,sports_leisure,online_small,2018-08-24,False,False,reseller,2018-04-19,8999524db83541c7f1ad48906d5d4b86,referral
9577014358ebabb5010e7513a7439a82,pet,online_big,2018-04-11,False,False,manufacturer,2018-04-08,22c29808c4f815213303f8933030604c,direct_traffic
c6c02ef92aa0dcb6c333a27cfb22d47c,car_accessories,online_medium,2018-05-10,False,False,reseller,2018-05-10,22c29808c4f815213303f8933030604c,direct_traffic
22c0b2a19a05fff19e92fab5a0b7728b,household_utilities,online_medium,2018-04-25,False,False,reseller,2018-04-25,22c29808c4f815213303f8933030604c,paid_search
41fb0fd43593de7d24448de9f5aea38e,audio_video_electronics,offline,2018-03-19,False,False,reseller,2018-03-02,ea4434c9a6df0098e720204ba3dbb76d,paid_search
7b27ab2fbcbe3b67935da0694742ed0e,small_appliances,online_big,2018-02-16,False,False,reseller,2018-01-29,22c29808c4f815213303f8933030604c,organic_search
bea6f48261d29b0dba555367e277f670,health_beauty,online_medium,2018-04-30,False,False,reseller,2018-04-28,f017be4dbf86243af5c1ebed0cff36a2,organic_search
84ca5950143557353793f24e65e1af22,sports_leisure,online_medium,2018-04-20,False,False,reseller,2018-04-19,b76ef37428e6799c421989521c0e5077,unknown
68482ad368c7b9779cf50a7164815379,bags_backpacks,online_medium,2018-05-24,False,False,reseller,2018-05-22,b76ef37428e6799c421989521c0e5077,unknown
70699f79c6aeddeb2d322d7074c2f366,car_accessories,offline,2018-04-18,False,False,manufacturer,2018-04-02,68f817c510c978e3a3a7474ad2aeb75c,paid_search
29ed0987440c24898ae109b05a1d3f8e,household_utilities,online_medium,2018-05-11,False,False,reseller,2018-05-08,b76ef37428e6799c421989521c0e5077,unknown
85fb7822c0e202d4b3bb8c1ad5e0280c,pet,online_big,2018-03-15,False,False,reseller,2018-03-15,b76ef37428e6799c421989521c0e5077,organic_search
99bc9f7d864b6291861728d671d61890,household_utilities,online_medium,2018-04-24,False,False,manufacturer,2017-10-16,87780f7c05ecd79791bde76af663db15,social
0c1a046883bb8a4141228501feece7c1,audio_video_electronics,online_medium,2018-02-21,False,False,reseller,2018-02-15,bdaeb752e5c3caa215ebe04c61e22325,organic_search
ab65e1a4d850fa15d38469a1ad02ce90,home_decor,online_medium,2018-02-02,False,False,manufacturer,2018-02-01,22c29808c4f815213303f8933030604c,organic_search
2f45fb6d3d46af0423ad2813249ac4a2,construction_tools_house_garden,industry,2018-05-08,False,False,manufacturer,2018-03-22,22c29808c4f815213303f8933030604c,organic_search
c733f4f772bfa7b8702ccb81887f8333,home_appliances,online_top,2018-04-28,False,False,reseller,2018-04-13,1baca9df5850e5ba75545d8b2eb8d966,paid_search
a06df17094fd9599cad32555b897a0d3,small_appliances,online_medium,2018-06-08,False,False,reseller,2018-05-25,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
a7949e3bfe0d90df9ba1700365ac42c9,home_decor,online_medium,2018-03-09,False,False,manufacturer,2018-02-27,22c29808c4f815213303f8933030604c,organic_search
c2bb2199cb1cff125e02122597fbfb29,watches,online_medium,2018-10-01,True,True,reseller,2018-04-03,15cf89bab2c3163b4f9d8601d108f8b2,organic_search
5f7526ec1bdd6eebdf4f7d0054cfe163,food_drink,online_medium,2018-04-17,False,False,reseller,2018-01-06,50f87b85a731cec08d8380b08c573ed3,organic_search
1024cf4dc7f44bc2296769309fcfb4e5,health_beauty,online_big,2018-05-24,False,False,reseller,2018-05-22,f017be4dbf86243af5c1ebed0cff36a2,referral
352409af828b39fe2353dfbe5e813752,food_drink,offline,2018-01-10,False,False,reseller,2018-01-08,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
b1e32544dc409b126235d7b5bc98246e,home_office_furniture,online_beginner,2018-03-07,False,False,reseller,2018-02-27,b76ef37428e6799c421989521c0e5077,unknown
bf5b131e6aee15fa373fb4d113b4a65c,car_accessories,online_big,2018-05-17,False,False,reseller,2018-04-17,22c29808c4f815213303f8933030604c,referral
ee488918cd8d11b893067864f9dabddb,audio_video_electronics,online_medium,2018-03-27,False,False,reseller,2018-03-15,b76ef37428e6799c421989521c0e5077,unknown
145bce9926e5e1adbddd13d9ee519c3e,car_accessories,online_medium,2018-02-06,False,False,reseller,2018-02-06,7fa6214d82e911d070f51ef79381b956,organic_search
aa65c38536b38e859fdecdcea7335154,pet,industry,2018-02-27,False,False,reseller,2018-02-26,fbc24da54d531c6204ae2d17b1090bb1,paid_search
24227051b98de30e484412134e0d0e49,home_decor,online_big,2018-01-16,False,False,reseller,2018-01-12,22c29808c4f815213303f8933030604c,organic_search
e29db7c8b090e8df0246f5a54cd72799,household_utilities,industry,2018-01-22,False,False,manufacturer,2018-01-12,fbc24da54d531c6204ae2d17b1090bb1,paid_search
5290b66ff9e0c1115614365d8e20f10c,party,online_medium,2018-08-17,True,True,reseller,,,
b145d383541b505a53c5715a21385f80,food_supplement,offline,2018-04-20,False,False,reseller,2018-04-10,908dad5b22342480f5cc055b8dd55e7e,referral
a58f8a3280b2dd6440d88af9decb9b1f,food_supplement,online_medium,2018-03-05,False,False,reseller,2018-02-26,22c29808c4f815213303f8933030604c,organic_search
4c898465f7e0becf53dd933ab2a1b6f9,construction_tools_house_garden,online_top,2018-06-04,False,False,reseller,2018-05-31,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
3469f647707d7517364600b07bd45816,home_decor,online_big,2018-04-30,False,False,reseller,2017-10-18,65d9f9d71e562365e8b44037c2888d98,paid_search
19c777b5bed02ee09375ce374cf653f1,construction_tools_house_garden,online_medium,2018-04-18,False,False,manufacturer,2017-10-17,b76ef37428e6799c421989521c0e5077,unknown
fc723a87e241c9b3c2e5fd4df4ff8e9d,audio_video_electronics,online_big,2018-03-09,False,False,reseller,2018-02-28,22c29808c4f815213303f8933030604c,organic_search
a7a8f7739ddc1abdd3bf7d4f9d8a911f,home_decor,online_medium,2018-04-09,False,False,manufacturer,2018-04-06,ce1a65abd0973638f1c887a6efcfa82d,organic_search
768a02c350549c32585575742d6c29da,food_drink,industry,2018-05-14,False,False,manufacturer,2018-05-07,22c29808c4f815213303f8933030604c,organic_search
647715020a35f278c5ff9de26e2a4f9b,watches,offline,2018-03-07,False,False,reseller,2018-02-26,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
a0a7ffa593070c447c15f66e0aab9785,car_accessories,online_big,2018-02-20,False,False,manufacturer,2018-02-14,ce1a65abd0973638f1c887a6efcfa82d,organic_search
55dbee9943100076f718829ec0359185,food_supplement,online_big,2018-03-23,False,False,reseller,2018-03-04,22c29808c4f815213303f8933030604c,organic_search
4fdeceef54c4e757fdbf8ea9132b22c9,toys,online_medium,2018-01-26,False,False,reseller,2018-01-23,22c29808c4f815213303f8933030604c,organic_search
d348734a9ee240ebc4c0937a6e755621,health_beauty,online_medium,2018-02-07,False,False,reseller,2018-01-22,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
0f7a3e9f4a5a415ee8d01aa7ad65ab7a,toys,industry,2018-04-20,False,False,manufacturer,2018-04-19,b76ef37428e6799c421989521c0e5077,unknown
04921466d09d50f6541fdd33b322c876,air_conditioning,online_medium,2018-06-08,False,False,reseller,2018-04-23,b76ef37428e6799c421989521c0e5077,organic_search
9b6e0fb52eba76006d3d11ead82fad4d,construction_tools_house_garden,online_medium,2018-10-10,True,False,reseller,2018-03-14,330b9d44078a1ae5a221d655dcb77afa,email
e84d3444422cda735543114cf5df6b95,audio_video_electronics,online_medium,2018-03-22,False,False,manufacturer,2018-03-13,b76ef37428e6799c421989521c0e5077,unknown
70e177868d7bc383ce3ea10b6f976ada,pet,industry,2018-03-01,False,False,reseller,2018-01-12,22c29808c4f815213303f8933030604c,organic_search
cdca41db5ada4bf3e8e608a495066165,computers,online_medium,2018-02-16,False,False,reseller,2018-02-15,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
479f751686a3b7f1783994dd56619558,home_decor,online_medium,2018-04-17,False,False,manufacturer,2018-04-09,b48ec5f3b04e9068441002a19df93c6c,organic_search
b43f5f80ddc7bcfebd6cd94e13554e4a,bags_backpacks,online_small,2018-03-16,False,False,manufacturer,2018-03-09,40dec9f3d5259a3d2dbcdab2114fae47,direct_traffic
860e39bc33e7c4ca4c26ec67979cc290,home_decor,online_big,2018-03-08,False,False,reseller,2018-02-27,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
03ba283fed2772f4e477eea4f0f236b8,food_drink,online_medium,2018-03-16,False,False,manufacturer,2018-02-26,b48ec5f3b04e9068441002a19df93c6c,organic_search
9f11e692a2a53a8382be86ee9713763c,jewerly,industry,2018-03-15,False,False,reseller,2018-01-25,22c29808c4f815213303f8933030604c,paid_search
f613b01d52b86da04ae810f173d5aaef,music_instruments,online_beginner,2018-10-25,False,False,manufacturer,2018-04-06,35c9b150ab36fe584c1f24fd458c453a,organic_search
a045219c760c6f765dfb3c5a6abf54c0,food_supplement,industry,2018-04-30,False,False,manufacturer,2018-03-05,b76ef37428e6799c421989521c0e5077,unknown
ba7fb7aa93b1203a1f5e19b0857870e3,home_decor,online_beginner,2018-06-05,False,False,reseller,2018-05-29,b76ef37428e6799c421989521c0e5077,paid_search
d2108470e2824da1f619e91a0e4784d0,toys,online_beginner,2018-02-28,False,False,reseller,2018-02-26,b76ef37428e6799c421989521c0e5077,unknown
d8da124409cad437d5d2c35b101e3b91,gifts,offline,2018-03-29,False,False,reseller,2018-01-15,22c29808c4f815213303f8933030604c,direct_traffic
37e3398f030e206491f4a61b69d39faa,books,online_small,2018-01-22,False,False,manufacturer,2017-11-14,a7982125ff7aa3b2054c6e44f9d28522,organic_search
b5d3329593899c7a29511c6110bdc575,car_accessories,online_medium,2018-03-19,False,False,reseller,2018-02-12,a7982125ff7aa3b2054c6e44f9d28522,organic_search
56e421575126bfe4c0592353bab5cfe6,pet,online_medium,2018-06-07,False,False,reseller,2018-05-31,35c9b150ab36fe584c1f24fd458c453a,paid_search
50cd562760a5819b07a9da2239046ef0,car_accessories,online_medium,2018-04-24,False,False,reseller,2018-04-20,22c29808c4f815213303f8933030604c,direct_traffic
